Claim History,Previous Claims History,Premium Amount,Coverage Amount,Anomaly
4,2,1960,315990,1
0,2,1591,66585,1
4,3,2567,153997,1
4,1,3196,289868,1
1,1,4558,468396,1
1,1,4389,899115,1
5,1,1810,530464,1
5,1,4522,224994,1
2,3,809,146937,1
2,3,4862,683210,1
4,2,2841,176960,1
3,3,4550,193799,1
3,0,4859,150439,1
3,3,4224,164680,1
3,2,3247,187453,1
0,2,1060,787462,1
3,3,1662,372028,1
5,3,2587,666789,1
5,3,1738,297442,1
5,0,1542,93831,-1
1,3,2515,88145,1
2,3,2866,377113,1
3,1,3666,878277,1
4,1,4382,92608,1
4,1,2628,325278,1
0,3,3648,907729,1
5,1,2266,487109,1
2,3,4381,406821,1
0,0,1758,743388,1
0,3,4650,537092,1
0,0,3055,792165,1
3,3,4544,893477,1
0,2,4434,84895,1
3,2,4421,893214,1
5,1,2916,868161,1
2,1,3952,274365,1
4,2,789,847565,1
2,3,1926,539367,1
4,2,2168,179584,1
0,1,1341,284469,1
3,3,3154,90478,1
4,3,3400,205873,1
5,1,4504,716223,1
4,1,2021,729548,1
0,0,2119,785998,1
3,0,1275,531938,1
1,3,4013,279223,1
4,0,3623,444284,1
0,2,2235,493442,1
4,2,4154,446948,1
0,1,2998,230761,1
4,2,1182,911505,1
0,0,4667,328682,1
0,0,2686,761992,1
0,2,2254,433124,1
4,0,2938,157304,1
4,1,695,163545,1
3,0,4360,285483,1
1,2,3057,457749,1
3,1,3896,134536,1
5,1,2296,324266,1
3,1,776,428009,1
4,1,4598,451949,1
1,3,745,425230,1
5,0,4453,437512,1
5,3,2231,395014,1
5,2,2582,948334,1
3,1,4471,354719,1
3,2,3135,885178,1
0,1,4326,327174,1
1,2,713,473874,1
1,0,3599,188862,1
3,1,2137,482268,1
0,1,3970,846522,1
5,2,1146,456598,1
0,3,3355,354381,1
4,0,3646,938537,1
0,0,3652,115507,1
0,3,2084,660025,1
5,3,1627,439982,1
1,2,3055,914353,1
0,0,663,963724,-1
0,0,4555,664043,1
3,3,3498,311520,1
4,2,3060,550135,1
5,3,4874,634222,1
3,0,3494,445387,1
4,2,4580,149747,1
3,1,1290,475484,1
2,1,4408,868302,1
3,1,3624,103118,1
4,1,552,288652,1
2,2,3968,672363,1
5,2,4911,506240,1
5,1,3243,260170,1
4,1,1728,203710,1
4,1,2245,467701,1
2,3,3030,236911,1
0,0,4036,854939,1
3,0,4561,982685,-1
2,3,1804,894252,1
1,3,3276,211933,1
0,3,699,86858,-1
5,1,1810,176679,1
3,2,4343,429723,1
2,3,4817,154237,1
0,1,3227,541924,1
4,1,3072,148114,1
3,3,4413,199484,1
4,2,1555,274926,1
0,2,724,101609,-1
5,3,2804,694148,1
5,1,4455,518894,1
3,1,4093,602910,1
4,0,4823,169878,1
4,3,1684,500752,1
0,1,3287,881969,1
1,3,3430,863531,1
0,2,4412,898383,1
3,3,4840,768823,1
4,3,2914,782287,1
5,3,2596,311780,1
5,2,2200,889983,1
0,2,4602,150849,1
0,1,2964,210612,1
0,2,3128,348002,1
4,1,2414,175801,1
5,2,2703,229433,1
5,1,1574,832071,1
0,2,2231,890709,1
0,3,4996,836095,1
2,3,3414,528809,1
1,3,2689,149914,1
2,3,1819,178156,1
4,0,3491,745831,1
2,0,2795,152976,1
1,3,2758,864197,1
3,3,4903,228289,1
5,0,953,144438,-1
3,3,2201,289492,1
0,2,1712,757793,1
0,0,643,937544,-1
0,1,4496,741578,1
5,3,3287,190724,1
1,2,4563,300732,1
1,3,2116,259340,1
1,3,3228,783102,1
0,3,1648,386251,1
1,3,1714,767989,1
2,1,4390,194118,1
2,3,2974,944874,1
3,3,4281,763819,1
4,2,4646,810270,1
0,1,1427,298647,1
4,1,4419,143123,1
0,3,3085,555746,1
0,0,4643,374812,1
1,3,2222,329187,1
5,1,4886,182765,1
1,3,1081,581565,1
5,1,997,81487,-1
2,3,2219,610583,1
4,3,2687,752879,1
4,3,1054,135997,1
5,1,1752,399415,1
2,1,1582,71362,1
3,3,643,950180,-1
4,0,2649,398391,1
4,0,3586,283187,1
3,1,1485,104113,1
4,3,4430,845866,1
3,0,4902,389786,1
5,1,3403,416766,1
4,1,1096,198022,1
3,1,688,447750,1
1,0,3442,962368,-1
1,3,4526,795941,1
0,3,3318,193719,1
3,3,4901,614989,1
2,3,907,703416,1
5,0,1481,219371,-1
0,0,4559,681527,1
1,1,1849,83138,1
0,1,4050,227430,1
3,1,2788,180753,1
1,1,822,280722,1
0,0,809,371096,-1
4,0,4353,545445,1
4,0,2012,618616,1
0,0,1180,432106,1
3,1,2077,632889,1
4,3,770,208734,1
2,3,3000,893951,1
3,2,4434,441814,1
2,0,4562,159272,1
3,3,4461,480115,1
0,1,4907,323639,1
3,2,2202,90189,1
0,3,4496,775271,1
3,3,2518,188149,1
0,3,4804,311575,1
3,0,605,986199,-1
0,1,3021,813092,1
4,1,2688,584714,1
0,2,3622,279889,1
3,1,3146,423033,1
4,1,556,321001,1
3,1,4410,325367,1
3,3,3728,889902,1
0,3,2827,387437,1
3,3,3916,301475,1
0,3,2536,369195,1
2,2,766,370079,1
5,0,1706,293651,1
0,3,4624,343706,1
5,3,3519,576446,1
0,1,2888,948489,1
4,0,3604,438936,1
1,0,1708,516967,1
4,1,1171,141955,1
3,2,4455,557428,1
1,3,4621,410454,1
1,0,1162,969840,-1
0,1,803,521632,1
5,0,3530,180939,1
4,2,4524,196348,1
2,1,1633,127688,1
4,1,2517,632994,1
0,3,4371,147708,1
4,0,1759,524857,1
5,1,4567,979274,-1
5,1,1656,118424,1
1,3,3965,220363,1
3,3,2603,483249,1
3,3,1831,91052,1
3,3,4858,174838,1
4,3,2285,383537,1
1,1,1213,284552,1
1,0,2327,347886,1
0,3,4601,716092,1
4,0,658,748236,-1
4,0,2707,622092,1
0,2,1575,168905,1
1,1,3024,536394,1
0,1,2921,948856,1
1,0,2794,824015,1
3,1,2515,227319,1
4,3,4551,485379,1
3,3,1707,375077,1
3,2,719,123070,1
3,1,2363,358293,1
0,3,2132,862973,1
2,3,2389,756397,1
1,3,2382,235089,1
1,1,4065,963098,1
5,1,2651,318184,1
0,2,1567,689132,1
4,1,2750,201003,1
1,3,3509,309451,1
0,3,729,134304,-1
0,1,1159,278159,1
0,2,3276,418215,1
2,1,4606,975570,1
0,3,3052,940829,1
4,1,4584,202233,1
1,0,2928,113831,1
0,3,4495,645925,1
1,3,4315,288777,1
4,2,4524,313480,1
3,1,4787,756762,1
1,1,3114,203897,1
3,1,3963,152765,1
1,0,2291,551727,1
1,1,2985,340199,1
3,2,4623,502867,1
3,0,3552,578704,1
4,0,2611,635189,1
4,3,781,191149,1
0,3,4927,130312,1
4,0,4558,227945,1
0,0,1843,500963,1
4,3,4358,706774,1
2,1,2895,970766,1
0,3,2663,341121,1
3,3,4078,622480,1
4,2,813,588973,1
3,3,2501,139867,1
3,1,2955,292689,1
5,2,4704,852849,1
0,3,4659,354870,1
1,3,3785,849591,1
0,1,4594,848059,1
5,0,1883,596927,1
4,3,2993,745964,1
5,0,4528,969956,-1
1,3,1158,531528,1
1,1,2774,452473,1
5,3,3816,672727,1
1,1,4455,288269,1
3,0,2733,525051,1
5,3,1794,202119,1
0,1,723,322058,1
4,0,3491,173581,1
3,3,3290,975187,1
2,2,3942,507185,1
2,2,1726,569554,1
2,0,3183,957770,-1
3,2,1703,229411,1
5,1,4544,890113,1
4,1,3278,98603,1
0,3,2579,807820,1
2,1,3358,415744,1
0,1,1437,967445,1
3,3,4908,523722,1
1,2,1781,583628,1
4,1,913,231232,1
4,0,682,409846,1
4,3,644,720354,1
4,3,1630,946677,1
1,1,2873,553412,1
5,0,685,498978,-1
2,3,3233,67892,1
0,2,1529,252433,1
3,2,764,421189,1
3,1,4388,850293,1
1,1,3238,77330,1
5,1,4273,531260,1
2,3,1641,864425,1
1,2,4530,410216,1
3,3,4482,746223,1
2,1,3515,86082,1
0,1,4583,339475,1
3,1,3510,180255,1
3,1,2955,680485,1
5,3,1166,330388,1
1,1,4975,195326,1
3,2,4479,597785,1
1,0,4542,178850,1
4,3,4840,789354,1
0,3,3534,196366,1
5,3,3138,327884,1
1,1,729,603877,1
0,0,4373,348746,1
0,1,3130,811699,1
1,0,778,386379,-1
4,0,3898,776632,1
1,1,2918,226786,1
1,3,1692,371363,1
2,3,3487,89659,1
1,3,4200,159565,1
0,2,4593,410797,1
4,0,4506,164910,1
4,3,4631,482906,1
3,1,4444,734036,1
4,1,3559,611186,1
3,0,4376,146674,1
3,2,1759,889326,1
4,3,1121,494783,1
1,1,4525,491742,1
4,3,4801,412644,1
0,3,4587,307396,1
2,1,3472,284321,1
0,0,1501,458712,1
1,3,3682,966293,1
2,3,4448,169419,1
3,0,4025,205005,1
3,3,1519,396346,1
2,2,1680,954816,1
0,1,1489,723961,1
0,1,3503,636474,1
0,1,3550,269929,1
0,3,3061,75131,1
1,1,2303,82804,1
3,3,2003,754012,1
1,1,1881,840051,1
4,0,4571,831883,1
4,3,709,859140,1
0,3,1801,83836,1
3,3,792,717253,1
0,1,4351,761429,1
4,3,1596,667532,1
1,0,1171,702315,1
5,0,3175,180684,1
3,1,2234,880665,1
3,3,4857,704935,1
5,1,4413,943766,1
0,1,3092,442243,1
2,3,2789,308367,1
5,3,3211,743848,1
4,2,2561,383965,1
3,3,4545,222326,1
3,1,1872,657371,1
1,3,4467,167265,1
4,0,2292,804514,1
1,1,1127,297741,1
5,0,2682,253002,1
4,2,2064,949876,1
5,1,4366,846907,1
5,1,771,761704,-1
4,1,3513,651032,1
4,0,2104,575000,1
1,3,3530,976444,1
4,2,1016,398042,1
3,2,2031,477024,1
4,2,4621,91003,1
0,0,1635,973965,-1
0,0,4251,346450,1
0,3,4530,850156,1
4,0,3472,218087,1
0,3,3526,454929,1
3,0,1160,584476,1
3,3,2333,284262,1
4,1,812,303901,1
5,2,3613,719856,1
3,0,3502,429843,1
2,1,4327,429156,1
3,1,1669,206868,1
3,1,4387,228374,1
0,2,2588,980031,1
5,1,2943,797012,1
1,1,4424,316714,1
1,2,1677,563749,1
4,2,3498,203154,1
3,1,2609,418743,1
3,3,4250,979353,1
4,2,2607,606069,1
1,0,1502,757169,1
2,1,3468,414698,1
1,2,1357,759754,1
2,2,4632,192835,1
5,1,809,970194,-1
0,3,3463,353372,1
3,2,3082,744510,1
5,1,3343,419920,1
4,1,749,717412,1
4,1,4569,292825,1
4,3,4850,320660,1
1,3,4749,823733,1
3,1,2999,50001,1
3,0,2176,804459,1
4,1,2682,579112,1
0,3,3377,870769,1
3,2,620,321959,1
0,1,4021,859019,1
3,3,3371,525267,1
2,1,3457,409018,1
2,0,2890,763244,1
3,3,3303,796079,1
4,2,1773,296534,1
3,3,2739,283812,1
4,0,1108,143462,1
3,0,4039,130249,1
5,3,3195,602075,1
0,0,2410,823212,1
4,1,4873,647497,1
0,3,3711,98299,1
5,0,4407,197117,1
1,2,1662,158244,1
3,1,661,766782,1
4,1,4565,546195,1
1,1,2427,286781,1
0,3,2557,353011,1
4,2,3178,941429,1
4,0,4258,861927,1
5,0,4674,580740,1
4,3,4483,181550,1
2,0,4574,73542,-1
2,1,1184,565506,1
4,3,1766,52728,1
0,3,4007,356963,1
3,0,1646,802385,1
2,1,3929,191289,1
5,3,4514,605680,1
0,3,2961,526200,1
2,1,4550,585211,1
1,0,2672,489055,1
0,1,3634,683188,1
3,0,3547,81501,1
1,1,1747,209642,1
1,1,3514,158758,1
3,0,4160,316630,1
5,3,4632,556124,1
3,1,4080,230069,1
2,2,3647,908827,1
0,3,4542,479647,1
1,2,3569,188920,1
2,2,2123,456216,1
0,1,1179,874808,1
3,1,2581,139143,1
4,3,2699,361075,1
4,1,4356,869833,1
2,2,2865,784635,1
5,1,940,737704,1
0,1,3233,167248,1
5,1,3586,478132,1
0,3,1844,93936,1
3,0,4106,522220,1
4,0,4491,784686,1
4,2,1186,330136,1
5,1,4512,249430,1
4,3,4191,541667,1
4,1,2117,347204,1
2,3,3933,489623,1
4,0,3982,802187,1
5,3,3156,342721,1
3,2,1223,600260,1
3,1,3679,397067,1
4,3,1659,858641,1
0,2,1196,191697,1
3,3,3621,186570,1
0,1,677,219325,1
5,2,1752,575465,1
4,1,1281,244069,1
1,2,3540,411407,1
4,3,3648,244178,1
3,1,4193,951017,1
4,2,3356,626091,1
2,1,4488,784581,1
4,1,3755,540484,1
0,1,4211,310135,1
4,3,726,169498,1
5,3,2473,209193,1
4,1,1281,388885,1
0,3,3006,166607,1
5,1,4468,968895,-1
4,1,3649,354387,1
1,2,4443,397743,1
0,3,3665,242861,1
3,2,4333,222226,1
4,0,1570,755410,1
4,1,944,214348,1
0,3,4536,773059,1
0,3,1685,516595,1
4,0,2093,936189,1
3,1,3021,791552,1
1,0,4383,270088,1
0,2,4323,726282,1
5,3,2982,342686,1
2,1,2162,382514,1
5,3,1706,476660,1
3,3,4437,599011,1
3,3,2948,589627,1
4,2,4916,338330,1
4,3,1890,421050,1
4,1,4564,206457,1
1,1,4302,574412,1
4,2,3487,787961,1
0,0,793,325095,-1
5,3,3072,434330,1
0,2,1749,273102,1
0,0,2132,242212,1
4,1,1249,905220,1
3,1,3178,286481,1
4,1,2117,762632,1
0,0,2558,621788,1
1,3,2178,872590,1
0,2,4359,691844,1
4,3,1746,806019,1
0,3,2826,779919,1
1,3,3313,934766,1
4,0,3422,953598,1
1,2,2850,200238,1
0,3,1150,789506,1
1,2,4400,430218,1
0,1,1184,752721,1
0,1,4393,519534,1
0,3,3080,395977,1
0,1,4443,506546,1
2,3,710,302484,1
5,0,3649,200388,1
3,0,1569,646633,1
0,3,3462,293664,1
0,3,4437,357051,1
0,1,4864,317211,1
0,2,592,535851,-1
3,3,3239,421381,1
3,3,3532,89414,1
1,3,3544,58376,1
0,3,3098,775015,1
4,1,3382,147614,1
0,1,1226,179618,1
0,0,3906,370843,1
0,3,2927,179201,1
1,1,3041,308028,1
1,1,4432,511031,1
1,1,4052,675416,1
5,0,2070,291660,1
5,3,1203,408076,1
5,3,3101,275033,1
5,1,4794,634097,1
0,3,4337,650420,1
5,0,714,937123,-1
0,2,4460,624168,1
3,3,4543,144000,1
4,2,2748,524850,1
0,3,696,788234,1
0,0,4437,303180,1
4,1,2757,159732,1
0,2,4433,628356,1
4,3,4877,335025,1
4,1,4100,185701,1
1,2,4900,696957,1
5,0,3363,752264,1
4,1,4548,635952,1
3,0,1648,625131,1
3,1,4672,383113,1
5,1,748,326900,1
1,1,719,199151,1
0,1,4586,422652,1
0,0,1642,205190,1
1,2,4407,258761,1
4,1,3176,946996,1
5,1,1390,801475,1
5,0,2600,171945,1
1,0,2161,195206,1
2,1,2468,238920,1
3,1,4861,569047,1
0,3,4421,1000000,1
3,3,714,189047,1
4,1,3124,920988,1
1,0,2018,413047,1
0,3,1535,896391,1
3,3,1170,765638,1
5,2,2269,772291,1
3,2,1609,371824,1
4,1,4534,538923,1
4,2,3245,380121,1
4,2,3680,337337,1
1,1,1956,575771,1
1,1,4584,521324,1
3,3,1677,776768,1
4,3,1580,447789,1
1,3,3143,792834,1
5,1,1560,427477,1
3,2,4280,605835,1
0,2,1159,819931,1
0,2,4377,209190,1
0,3,1146,776241,1
3,3,4805,423232,1
3,1,3994,203788,1
4,1,4559,861578,1
4,1,3021,186089,1
3,3,3134,173369,1
2,0,2667,495376,1
2,2,4908,228297,1
3,1,3537,186067,1
4,3,761,801569,1
0,1,4440,882880,1
1,3,4527,992508,1
1,0,4589,889194,1
4,3,3079,227213,1
1,0,4677,424114,1
4,3,3666,281852,1
4,3,3509,220669,1
0,3,1725,648631,1
2,3,1518,922410,1
4,2,4506,477457,1
1,2,3242,866683,1
5,2,2664,169571,1
4,3,3385,401838,1
4,3,1614,629282,1
0,3,2266,288155,1
3,1,1862,158108,1
4,1,1507,65781,1
1,2,4506,529665,1
2,3,4360,344508,1
2,0,584,362982,-1
5,2,4594,754923,1
5,3,1847,319452,1
5,2,4358,805667,1
3,3,4498,979092,1
4,0,3987,350982,1
2,3,1385,970277,1
1,3,2598,646134,1
5,1,3126,115906,1
0,3,1676,539298,1
3,3,3086,137897,1
4,2,4435,142446,1
5,2,4513,140100,1
4,3,3599,355288,1
1,1,1695,198215,1
0,1,3076,755189,1
5,2,3108,111622,1
1,3,1536,374069,1
4,1,3772,788597,1
0,0,3885,572199,1
4,3,1571,417580,1
0,3,1586,864142,1
5,2,3139,620218,1
0,3,970,291656,1
5,3,4598,519782,1
3,0,3528,601955,1
1,1,4359,503695,1
0,2,4606,217236,1
3,1,2959,607913,1
3,1,4398,94867,1
5,3,3927,601799,1
2,1,4351,611821,1
0,2,4467,648580,1
5,1,3439,328267,1
4,1,980,306766,1
1,1,3475,505948,1
1,2,4230,96900,1
3,0,3111,187974,1
1,1,1510,232364,1
0,0,4779,205685,-1
2,1,4596,980957,1
2,2,4874,299609,1
0,1,4396,862554,1
4,3,1114,903392,1
3,2,3497,496088,1
2,1,4421,922908,1
4,1,3330,187003,1
0,3,1771,408857,1
1,1,4005,769992,1
0,3,3137,247603,1
0,3,2377,369081,1
3,1,2794,360241,1
5,1,3687,591802,1
4,0,1755,683204,1
4,3,3998,812147,1
0,1,2982,416068,1
5,2,4500,770632,1
5,2,2893,186172,1
5,1,1109,626955,1
3,1,3104,502996,1
3,1,3542,162156,1
0,1,936,680006,1
2,3,3182,455759,1
5,2,3286,163379,1
0,1,3445,888270,1
0,3,3482,767216,1
5,2,4366,415706,1
0,1,3371,196858,1
4,1,3635,768199,1
0,3,1313,837549,1
3,2,4373,894582,1
1,3,1807,483214,1
0,1,4717,877544,1
4,1,3394,794353,1
3,1,3100,420822,1
3,0,4554,744814,1
3,1,618,196429,1
0,1,2132,522984,1
1,3,4237,945301,1
0,2,3434,121581,1
4,2,1150,285827,1
1,3,4431,151207,1
4,3,4645,219117,1
0,2,674,293649,1
4,0,3853,296417,1
0,1,1561,677089,1
3,1,722,429778,1
4,3,4490,438309,1
1,1,673,149083,1
5,0,4481,568801,1
1,1,3421,638114,1
5,0,3509,200981,1
5,2,1704,192947,1
3,1,818,496099,1
5,2,1138,549485,1
3,3,3048,761704,1
3,3,1190,768347,1
0,0,1170,764424,-1
5,3,590,241355,-1
3,2,1835,745565,1
2,2,4542,386869,1
3,0,1770,434674,1
4,0,2318,270015,1
5,3,3646,116798,1
3,3,4420,170039,1
4,3,4318,215334,1
3,2,4480,576606,1
0,3,1590,63351,1
5,1,4450,810956,1
2,2,1877,694484,1
3,1,2394,347215,1
0,1,4591,609873,1
3,1,740,945752,1
4,3,2796,239727,1
5,3,808,84779,-1
5,3,2688,72274,1
4,1,2649,395996,1
1,2,4647,718707,1
2,2,3394,596362,1
2,1,4271,698822,1
0,3,3057,904777,1
4,2,1096,770113,1
3,1,4395,965769,1
2,0,3437,829195,1
4,0,4292,807161,1
4,1,1919,349476,1
0,2,4134,149325,1
4,2,911,268046,1
4,1,4401,950242,1
3,1,4032,185744,1
5,3,4470,274838,1
0,3,4653,882131,1
5,2,1905,566469,1
1,3,2719,841915,1
4,1,2737,294761,1
0,1,2724,966099,1
4,1,1148,209035,1
2,1,1746,461190,1
1,2,4324,169789,1
5,2,2358,397190,1
4,0,4584,766208,1
3,3,2047,151086,1
3,3,4558,835956,1
4,2,4411,878887,1
3,3,4627,554220,1
5,0,3240,156345,1
4,1,627,872890,1
2,1,4542,975804,1
3,1,4461,210059,1
0,0,2259,521567,1
3,2,3256,265802,1
1,1,3035,160044,1
4,2,4429,580719,1
3,3,4112,294280,1
5,3,1264,87451,-1
3,3,3356,97586,1
2,1,4800,478661,1
3,1,4909,820059,1
3,3,4771,815678,1
5,3,1996,407695,1
0,0,653,892056,-1
5,2,3625,777095,1
3,2,4600,996150,1
3,1,1791,781577,1
2,1,3711,567443,1
4,3,994,286724,1
4,3,3999,302656,1
4,3,3623,199196,1
1,3,4457,753489,1
0,3,2981,58916,1
3,3,2223,153512,1
0,3,4989,619355,1
0,0,4406,625063,1
2,1,1613,420663,1
1,3,4425,783107,1
2,2,4695,950934,1
3,3,1092,651672,1
4,2,1343,398441,1
4,3,4319,905267,1
4,3,4438,482736,1
0,3,1203,312152,1
3,3,4848,372998,1
5,2,2249,211350,1
0,3,1217,431238,1
4,1,2850,948260,1
2,1,3512,751627,1
0,2,4337,133985,1
3,3,2607,580798,1
3,1,4313,515646,1
0,3,1699,609350,1
4,2,879,766888,1
0,1,1643,266310,1
3,3,1208,146466,1
3,1,2263,262628,1
3,1,3461,611025,1
0,3,4624,779215,1
5,2,3400,621468,1
2,1,3962,141152,1
3,3,780,866502,1
5,1,1861,446885,1
5,3,4581,773606,1
3,1,3266,601914,1
0,3,3561,376377,1
0,1,3142,419184,1
1,3,693,340703,1
3,3,4468,485360,1
5,1,3664,619393,1
5,3,3524,358303,1
2,2,4630,72971,1
5,3,3948,116304,1
0,3,4830,511803,1
4,1,1035,232454,1
0,0,1812,720905,1
3,2,4453,50001,1
0,3,1813,653699,1
4,1,4319,457325,1
1,2,4353,218456,1
4,1,4376,250205,1
4,3,4323,785474,1
3,1,1119,151597,1
1,0,3673,825662,1
3,3,1686,438989,1
3,2,4096,934832,1
4,0,3261,899040,1
1,2,1114,71081,1
3,3,1628,536936,1
3,2,3339,777986,1
3,3,4952,175266,1
0,2,835,305410,1
3,1,4624,452973,1
3,2,2288,278173,1
3,3,3092,263413,1
4,1,4651,97994,1
0,3,4553,926275,1
1,2,1902,956936,1
0,3,4690,322747,1
4,1,4325,133592,1
3,0,750,151655,-1
5,2,1147,833603,1
1,1,2319,249907,1
0,3,4694,985289,-1
5,2,1794,761585,1
0,3,1218,75161,-1
0,3,3014,649700,1
1,2,2396,175365,1
1,1,3062,281517,1
1,0,3470,831359,1
0,1,1599,326714,1
3,3,3472,461404,1
4,0,2817,147266,1
5,0,4417,317045,1
1,0,947,66566,-1
4,0,3717,803334,1
5,2,4034,121340,1
0,0,1610,419815,1
3,3,2614,937095,1
0,3,4566,834060,1
5,2,4619,598844,1
1,0,2737,856583,1
1,1,1599,103391,1
5,3,2836,136321,1
4,3,1091,712773,1
5,2,1399,265004,1
5,0,1253,520965,-1
0,2,3098,331012,1
4,1,3518,370134,1
0,0,1097,734193,-1
4,2,1635,164755,1
5,0,4861,812562,-1
4,2,2982,605820,1
1,1,3143,175579,1
3,2,1072,912175,1
2,2,4269,265237,1
2,3,2766,600998,1
0,2,4612,590837,1
5,1,4454,529779,1
4,1,3651,843002,1
0,3,3369,207944,1
5,3,722,694354,-1
5,0,3316,803433,1
0,3,4493,272109,1
4,3,3383,957714,1
1,1,4621,119829,1
1,1,633,156906,1
0,3,1275,968446,-1
2,3,4023,213177,1
2,3,2799,226346,1
4,1,4886,827496,1
4,0,1931,476862,1
1,3,4382,191613,1
4,3,4480,592794,1
3,0,2860,687037,1
4,0,4303,776575,1
2,0,690,402968,1
1,3,4714,636049,1
1,2,1072,74186,-1
5,2,1819,730265,1
5,3,4435,255874,1
4,1,2934,106141,1
0,2,3582,604224,1
4,2,3136,254012,1
0,1,3324,317612,1
4,3,3511,458519,1
1,1,1878,340713,1
4,3,1226,517859,1
4,1,1560,88513,1
5,3,3856,789409,1
2,1,4320,295559,1
3,1,4522,724086,1
0,0,3570,213063,1
4,1,1601,739131,1
2,2,1224,637779,1
0,3,4564,207090,1
0,1,4623,137237,1
5,1,5000,498159,1
1,3,751,430855,1
3,3,4404,657519,1
4,1,4260,614661,1
3,0,3628,137053,1
4,1,2644,302549,1
5,0,4391,490506,1
3,3,2035,896150,1
3,3,4025,284695,1
3,2,3571,605515,1
4,3,2350,498132,1
0,3,1661,807388,1
0,2,4326,260290,1
2,1,731,61444,1
0,0,4402,194837,1
2,3,754,629242,1
3,3,3697,422498,1
4,1,4447,657789,1
3,1,4876,389673,1
0,1,3020,647743,1
4,0,1086,161749,1
0,3,4590,380850,1
4,2,606,691177,1
4,2,1599,278139,1
5,2,4414,231967,1
1,1,2719,553495,1
4,0,661,183207,-1
5,1,615,775057,-1
3,0,3526,719679,1
3,1,1675,240863,1
3,2,4857,650649,1
2,3,3951,884459,1
5,0,1434,720722,-1
3,1,1366,364532,1
1,3,2188,90652,1
0,2,3811,773576,1
4,1,1626,396730,1
1,3,4565,345479,1
3,1,4544,758602,1
3,3,3208,332090,1
3,2,2257,891458,1
5,0,1507,367206,-1
3,3,3463,378909,1
5,1,4142,209839,1
4,1,2260,677447,1
2,0,4557,741875,1
5,3,4384,167286,1
0,2,617,67251,-1
4,1,3082,469276,1
5,2,2867,227896,1
1,3,4647,186919,1
3,2,4764,970508,1
2,1,4639,353418,1
3,3,2267,175774,1
0,3,3031,531417,1
3,1,806,830100,1
1,0,2350,214578,1
0,2,4823,92875,1
1,3,2623,195430,1
5,3,3562,868015,1
2,1,1606,516244,1
2,1,3345,889675,1
1,1,1320,82425,1
1,1,4507,393563,1
4,3,1698,711228,1
2,1,4835,624956,1
5,1,2791,190100,1
5,3,4241,87142,1
0,0,723,105914,-1
4,3,4372,159692,1
2,1,1212,856718,1
3,1,4363,583938,1
4,3,3705,980109,1
0,3,4452,616522,1
4,1,4577,132455,1
0,2,4440,992658,1
1,3,3645,316689,1
3,2,1145,716262,1
0,1,4125,160872,1
0,0,4447,864448,-1
3,3,3336,315502,1
3,1,2682,87056,1
1,1,2837,191060,1
3,3,4418,845398,1
4,3,4422,465730,1
2,3,2774,304322,1
3,2,4307,920975,1
5,1,704,168477,-1
2,3,3120,214435,1
5,3,4610,179438,1
1,3,2782,898501,1
3,1,3241,754219,1
4,1,1848,378165,1
0,1,1791,299698,1
5,1,2734,116173,1
4,3,1753,252031,1
4,0,2715,862398,1
3,0,4352,627096,1
5,1,4508,546506,1
0,2,1574,300819,1
1,0,4553,651609,1
4,1,4163,182448,1
1,3,4454,253408,1
3,1,2064,522753,1
3,0,4543,622018,1
1,1,3215,222907,1
2,1,4620,543636,1
0,0,3685,724357,1
0,1,4859,255870,1
2,1,3793,924845,1
4,3,4083,399863,1
0,3,2682,407528,1
4,1,4445,74073,1
3,3,3444,412584,1
3,3,3839,663282,1
3,1,691,155182,1
0,1,2502,793535,1
3,1,4464,560117,1
4,1,4499,799162,1
0,1,1603,344528,1
2,2,814,257835,1
3,2,3533,896369,1
0,2,1773,967464,1
4,2,4742,614925,1
3,2,3115,91885,1
1,3,4164,192187,1
4,1,1806,162805,1
0,3,4670,304684,1
4,3,4519,632760,1
1,3,1862,669150,1
3,2,2114,693746,1
3,1,3222,449300,1
5,3,1785,403485,1
3,0,4567,376452,1
1,2,1581,206568,1
4,0,3460,987101,1
5,3,2294,729366,1
3,2,3984,743340,1
5,0,2294,675665,1
5,1,2009,299182,1
4,3,1163,412631,1
4,0,3934,430101,1
2,3,1061,334931,1
3,3,3696,407287,1
5,1,4218,101067,1
4,2,4357,767165,1
2,0,3563,152493,1
3,2,2769,195049,1
5,3,2791,394827,1
4,1,3095,407152,1
4,1,4257,155072,1
0,0,1523,106335,-1
3,1,4187,265843,1
4,3,2265,621797,1
2,2,4371,507247,1
3,1,4448,766056,1
5,0,2139,938244,-1
3,2,4430,176225,1
3,1,2461,622648,1
3,2,950,272287,1
3,3,2066,196993,1
4,1,3673,638526,1
3,2,2611,390073,1
0,1,2577,850563,1
3,1,4193,312064,1
0,1,602,756168,1
5,3,3182,569666,1
0,3,4470,773149,1
0,3,731,903455,-1
2,0,1648,788310,1
0,3,3662,334303,1
1,0,4457,774757,1
0,1,4833,328905,1
3,1,2164,306207,1
1,0,4368,947295,-1
0,3,3992,110029,1
0,1,1212,452364,1
5,3,4329,853476,1
1,3,3515,215258,1
4,1,4348,319097,1
4,3,4489,955781,1
0,1,3560,805721,1
1,3,4318,164139,1
4,1,4567,67980,1
0,2,4666,155930,1
3,3,1803,338595,1
4,3,750,635406,1
